StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID46,F1,State,HI,ENG_1,ENG_2,QUAL,A1_1,A1_2,A1_3,A1_4,A1_5,A1_6,A1_7,A1_9,A1_8,A1_8_TEXT,A2_1,A2_2,A2_3,A2_4,A3,B1,B2,B3,B3_7_TEXT,B4,B5,C1,C1_7_TEXT,C2,C2_7_TEXT,C3,C3_7_TEXT,C4,C5,C5_8_TEXT,C6_2,C6_3,C6_4,C6_5,C6_6,C6_1,C6_8,C6_7,C6_7_TEXT,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,T_C7_First Click,T_C7_Last Click,T_C7_Page Submit,T_C7_Click Count,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,T_C8_First Click,T_C8_Last Click,T_C8_Page Submit,T_C8_Click Count,D1,D1_6_TEXT,D2_1,D2_2,D2_3,D2_10,D2_11,D2_12,T_D2_First Click,T_D2_Last Click,T_D2_Page Submit,T_D2_Click Count,D4_1,D4_2,D4_3,D4_10,D4_11,D4_12,T_D4_First Click,T_D4_Last Click,T_D4_Page Submit,T_D4_Click Count,T_E1_First Click,T_E1_Last Click,T_E1_Page Submit,T_E1_Click Count,E1,E2,E3_1,E1_N,E1_Y,F2_1,F3,F4,F5,F6_2,F6_1,F6_3,F6_5,F6_4,F6_6,F7,F8,F9,D2-1,D2-1_6_TEXT,D2-2,D2-2_6_TEXT,D2-3,D2-3_6_TEXT,D2-4,D2-4_6_TEXT,D2-5,D2-5_6_TEXT,D2-6,D2-6_6_TEXT,D3-1,D3-1_6_TEXT,D3-2,D3-2_6_TEXT,D3-3,D3-3_6_TEXT,D3-4,D3-4_6_TEXT,D3-5,D3-5_6_TEXT,D3-6,D3-6_6_TEXT,Q88_1,Q88_2,Q88_3,Q88_4,Q88_5,Q88_6,Q90,Q90_4_TEXT,Q92_1,Q92_2,Q92_3,Q92_4,Q92_5,Q92_6,Q94,Q94_4_TEXT,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D3,D3_4_TEXT,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D5,D5_4_TEXT,Q78_1,Q78_2,Q78_3,Q78_4,Q78_5,D3,D3_4_TEXT,D5,D5_4_TEXT,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,opp,rid,RISN,PID,psid,rnid,study,K2,med,Q_Language,QPMID,UserAgent,cintid,ProjectToken,gc,term,group,Bid,Price,LS
8/20/2020 7:47,8/20/2020 7:48,0,100,78,1,8/20/2020 7:48,R_2pS8c8tb7ryokqB,anonymous,ES,1,2,5,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f3e7e7c-efae-468a-a78d-a51e3124bb55,8271677,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
8/20/2020 7:59,8/20/2020 8:06,0,100,462,1,8/20/2020 8:06,R_3I9NiUVr6mSZ5MO,anonymous,ES,1,2,45,1,2,2,1,0,0,0,1,0,0,0,1,1,-99,1,2,3,4,100,4,10,7,199,4,2,7,199,1,-99,5,-99,199,6,-99,0,0,0,0,0,0,1,0,-99,5,1,2,3,4,4,0.725,6.847,7.397,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f3e8176-f025-4773-d074-3a3e2f98a8a0,8271677,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (X11; CrOS armv7l 13099.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.94 Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,c7_timing,1,5,,
8/20/2020 8:12,8/20/2020 8:12,0,100,22,1,8/20/2020 8:12,R_2wdj3u1C7PKY394,anonymous,ES,1,1,10,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f3e84ae-027f-75b5-d7c1-5f697dd9db7f,8271677,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,not_male,,,,
8/20/2020 8:33,8/20/2020 8:34,0,100,67,1,8/20/2020 8:34,R_2VL7OZbxa7r5Gdw,anonymous,EN,1,1,5,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f3e89a3-9743-e654-b1f3-1190761dab3a,8271677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,not_male,,,,
8/20/2020 8:38,8/20/2020 8:39,0,100,46,1,8/20/2020 8:39,R_2yq1QAagf1GOMss,anonymous,ES,1,1,10,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f3e8aa5-8f57-a8fa-11f9-2348c7f05a4e,8271677,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Windows NT 6.1; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,not_male,,,,
8/20/2020 10:09,8/20/2020 10:22,0,100,745,1,8/20/2020 10:22,R_1jV8cN7q9hxMYkd,anonymous,ES,1,2,10,1,2,1,1,0,1,0,0,0,0,1,0,0,-99,3,3,2,2,15,1,8,3,-99,4,2,2,-99,3,-99,3,-99,,,,1,1,1,0,0,0,0,0,-99,4,5,1,1,3,2,25.631,74.777,86.048,10,4,5,1,3,2,2,32.686,49.998,51.734,6,2,-99,1,2,4,3,4,4,20.764,42.692,44.628,6,2,2,4,4,5,4,21.141,29.342,30.197,6,14.767,40.623,42.432,4,2,2,4,,para estar bien informado y comunicado ante cualquier suceso Porque es mas seguro para mi y mi familia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f3ea016-c0e5-a6d4-00dd-c93bd7fea616,8271677,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,e1_timing,1,2,32,
8/20/2020 17:34,8/20/2020 17:45,0,100,657,1,8/20/2020 17:45,R_2zSje2Vksl7xB8x,anonymous,ES,1,2,14,1,2,2,1,0,0,0,0,0,0,0,1,0,-99,3,2,3,4,30,2,5,2,-99,5,1,4,-99,4,-99,3,-99,15,7,-99,0,1,1,1,0,0,0,0,-99,5,4,3,1,4,2,0.943,90.754,91.764,45,2,2,2,2,2,2,1.265,19.273,20.459,14,4,-99,4,4,4,4,4,4,0.764,9.86,12.614,13,4,3,4,4,4,4,0.915,21.432,22.553,14,0.763,29.512,30.777,14,2,2,4,,Because in chicago is usually ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f3f0827-8f9a-9ae0-78e6-bc30e1c80d2c,8251817,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,e1_timing,1,3,64,
8/22/2020 11:20,8/22/2020 11:32,0,100,723,1,8/22/2020 11:32,R_2xRWmseyl5JTB8w,anonymous,ES,1,2,37,1,2,2,1,0,0,0,0,0,1,0,0,0,-99,4,2,2,2,20,4,3,1,-99,5,1,4,-99,4,-99,4,-99,4,3,-99,0,0,0,1,0,0,0,0,-99,2,1,3,3,5,2,1.481,75.384,76.322,52,1,2,2,1,2,3,1.137,25.191,25.889,29,4,-99,4,2,2,2,2,1,0.763,29.413,30.099,37,3,2,3,2,2,2,0.867,27.855,28.431,28,0.831,108.792,109.825,52,2,1,3,,Ppor que seria menor para prevenir que muera personas,72,2,2,2,0,0,0,0,0,1,2,9,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f41536d-4212-68f1-1249-c73306903c48,8225497,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Linux; Android 10; SM-G960U1 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.111 Mobile Safari/537.36 TapResearch Multi Window",,0b6c3e68-e110-4515-8c95-f67e9e2c2941,1,,1,3,64,570
8/22/2020 21:24,8/22/2020 21:24,0,100,10,1,8/22/2020 21:24,R_1FLfln8Lkv0jMPW,anonymous,ES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f41e105-a9ac-c841-15ef-8bfc7c117df7,8225497,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Linux; Android 5.1.1; SM-T280 Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.138 Safari/537.36 TapResearch Multi Window",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,consent,,,,
8/23/2020 8:20,8/23/2020 8:21,0,100,14,1,8/23/2020 8:21,R_1d3J1Ksy0pUYOIX,anonymous,ES,1,1,10,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f427b17-cf3b-40a3-114b-ee1fdeda5f16,8225497,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Linux; Android 10; SM-G960U Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.125 Mobile Safari/537.36 TapResearch Multi Window",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,not_male,,,,
8/23/2020 11:01,8/23/2020 11:01,0,100,20,1,8/23/2020 11:01,R_1KetZJDhTAWgtP9,anonymous,ES,1,1,45,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f42a0a5-9c31-51fc-4bfc-ab9cc48b222e,8271677,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,not_male,,,,
8/23/2020 15:49,8/23/2020 15:50,0,100,28,1,8/23/2020 15:50,R_2uyeySd4ISecbks,anonymous,ES,1,1,5,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,,,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",866c5d57-b4c3-e54c-e24d-6a4791bbedaf,e6c15382-5cb3-789a-a316-be2bf1bea080,2,not_male,,,,
8/23/2020 17:54,8/23/2020 17:55,0,100,24,1,8/23/2020 17:55,R_278s9J7P5lp8EMw,anonymous,EN,1,1,15,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,,,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",d9f66fbe-3160-0e5d-7aa4-58ddb6f21d64,e6c15382-5cb3-789a-a316-be2bf1bea080,2,not_male,,,,
8/24/2020 14:05,8/24/2020 14:08,0,100,136,1,8/24/2020 14:08,R_2AZjhAY7BTKvSs5,anonymous,EN,1,2,26,2,4,4,1,0,0,1,1,1,0,1,0,0,-99,1,2,3,3,2,2,5,5,-99,4,1,5,-99,4,-99,4,-99,5,4,-99,0,0,1,1,1,0,0,0,-99,1,2,3,3,3,3,1.091,3.308,4.078,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f441d90-275c-222f-05ef-27e0e3c368ed,8297873,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 10; SM-A515U1 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.125 Mobile Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,c7_timing,2,2,,
8/24/2020 14:12,8/24/2020 14:12,0,100,28,1,8/24/2020 14:12,R_3Ma0C9VbbRpOmuw,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f441f10-cb5b-a1b5-f9e5-937796fe678c,8297873,,,,,,{Invalid Expression},EN,4438,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,,e6c15382-5cb3-789a-a316-be2bf1bea080,2,not_male,,,,
8/24/2020 14:07,8/24/2020 14:15,0,100,451,1,8/24/2020 14:15,R_3Ptq7qShea30EaL,anonymous,EN,1,2,26,2,3,3,1,1,1,1,0,1,1,0,0,0,-99,1,2,3,3,15,2,15,8,-99,5,1,3,-99,6,-99,4,-99,,,,1,1,1,1,1,1,0,0,-99,1,1,1,1,1,1,11.01,50.747,52.061,15,5,5,5,1,1,1,6.507,15.27,16.54,9,2,-99,3,3,3,3,3,3,8.434,23.067,23.649,13,1,1,1,2,3,3,6.938,16.486,16.936,9,7.862,39.693,40.585,15,1,1,3,Gives more notice and the storm can change path if given further notice ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f441dc9-e4d7-7fd3-e603-8fe89c7b18ab,8297873,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 10; SM-S102DL Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.125 Mobile Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,e1_timing,2,4,96,
8/24/2020 14:15,8/24/2020 14:19,0,100,240,1,8/24/2020 14:19,R_246K4mlQLyP3M7N,anonymous,EN,1,2,10,2,3,4,1,1,0,0,0,0,0,0,0,0,-99,3,2,3,4,1,2,4,1,-99,4,1,3,-99,4,-99,3,-99,30,6,-99,0,0,0,0,0,1,0,0,-99,2,3,3,3,2,4,10.302,17.205,21.637,10,2,3,3,2,4,4,0.201,4.275,5.382,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f441fd4-94ba-2933-58b2-8e213651c45e,8297873,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 4.4.2; RealPad MA7BX2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,c8_timing,2,5,,
8/24/2020 15:05,8/24/2020 15:08,0,100,182,1,8/24/2020 15:08,R_1rB1wp0FvVk1foW,anonymous,EN,1,2,11,2,4,4,1,0,0,0,0,0,0,0,1,0,-99,1,1,1,1,0,2,5,10,-99,,2,1,-99,1,-99,2,-99,,,,0,1,0,0,0,0,0,0,-99,5,5,5,5,5,5,1.624,10.505,11.002,11,,,,,,,,,,,1,-99,1,1,1,1,1,1,0.76,5.585,6.765,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f442b52-dd57-411a-7251-339b4948871a,8297873,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 7.0; SM-N920V Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/61.0.3163.98 Mobile Safari/537.36 TapResearch Multi Window",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,d2_timing,2,2,,
8/24/2020 15:11,8/24/2020 15:11,0,100,12,1,8/24/2020 15:11,R_1E0v4AAYUyqAUca,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f442cb7-ea85-7aa7-bc6f-1590acba2622,8297873,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; SM-S367VL Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.125 Mobile Safari/537.36 TapResearch Multi Window",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,not_male,,,,
8/24/2020 15:55,8/24/2020 15:57,0,100,76,1,8/24/2020 15:57,R_C8DloYOoDQTyQVP,anonymous,EN,1,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f443747-cc46-6129-a988-e889b2398889,8297873,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 8.1.0; TECNO KA7 Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.125 Mobile Safari/537.36 TapResearch Multi Window",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,state,,,,
8/24/2020 16:08,8/24/2020 16:10,0,100,106,1,8/24/2020 16:10,R_1mfuw2SgmfvirRH,anonymous,EN,1,2,45,2,4,4,1,0,1,0,0,0,0,0,0,0,-99,3,3,2,3,15,2,2,4,-99,4,1,4,-99,3,-99,3,-99,5,1,-99,1,1,0,0,0,0,0,0,-99,2,2,3,3,3,2,1.085,2.932,3.895,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f443a2d-640c-cf14-ebd3-8f5434856e18,8298727,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,c7_timing,2,4,,
8/24/2020 16:11,8/24/2020 16:11,0,100,15,1,8/24/2020 16:11,R_3LkeXSvoelCdBAn,anonymous,EN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f443b02-4039-0185-7e78-b55ab5989a06,8298727,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 10; Pixel 3 Build/QQ3A.200805.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.125 Mobile Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,not_male,,,,
8/24/2020 16:11,8/24/2020 16:13,0,100,132,1,8/24/2020 16:13,R_2Vt1zu5HdK2ad8u,anonymous,EN,1,2,14,2,4,4,1,0,1,1,0,1,0,0,0,0,-99,1,1,2,1,2,1,3,1,-99,5,1,3,-99,3,-99,1,-99,,,,1,0,1,1,0,0,0,0,-99,2,1,2,5,2,2,3.694,12.578,13.937,10,2,2,3,3,3,5,1.684,7.74,8.784,7,4,-99,2,4,3,4,3,2,0.96,5.896,6.984,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f443acf-4882-0912-6e8c-41d366d9341e,8298727,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; moto g(7) supra Build/PCOS29.114-134-17; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.125 Mobile Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,d2_timing,2,0,,
8/24/2020 16:09,8/24/2020 16:13,0,100,230,1,8/24/2020 16:13,R_3qI4VghToOrjkKt,anonymous,EN,1,2,14,1,4,4,1,0,1,1,0,0,1,1,0,0,-99,4,4,4,4,4,4,4,5,-99,4,1,2,-99,1,-99,3,-99,,,,1,0,0,0,0,0,0,0,-99,5,2,3,2,3,2,15.226,21.656,22.634,8,5,2,3,2,3,3,21.591,27.549,28.061,9,2,-99,4,3,5,5,5,5,0.931,6.644,7.365,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f443aac-d6c0-d9ee-228c-88db548423d3,8298727,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; LGL455DL Build/PKQ1.190522.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/77.0.3865.92 Mobile Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,d2_timing,2,5,,
8/24/2020 16:13,8/24/2020 16:14,0,100,5,1,8/24/2020 16:14,R_30i7iEJ90kCWBGk,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f443b9d-d4ba-79fb-2de3-35e9ff4b45aa,8298727,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Mobile Safari/537.36",,e6c15382-5cb3-789a-a316-be2bf1bea080,2,consent,,,,
